date,close,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2014-12-12,1337.94,7.27,0.55,,,,,,
2014-12-11,1330.67,-23.52,-1.74,,,,,,
2014-12-10,1354.19,-14.05,-1.03,,,,,,
2014-12-09,1368.24,-13.26,-0.96,,,,,,
2014-12-08,1381.5,-6.69,-0.48,,,,,,
2014-12-05,1388.19,-2.6,-0.19,,,,,,
2014-12-04,1390.79,17.08,1.24,,,,,,
2014-12-03,1373.71,2.3,0.17,,,,,,
2014-12-02,1371.41,-6.18,-0.45,,,,,,
2014-12-01,1377.59,-4.32,-0.31,,,,,,
2014-11-28,1381.91,-2.12,-0.15,,,,,,
2014-11-27,1384.03,-13.83,-0.99,,,,,,
2014-11-26,1397.86,-3.6,-0.26,,,,,,
2014-11-25,1401.46,14.52,1.05,,,,,,
2014-11-24,1386.94,-2.38,-0.17,,,,,,
2014-11-21,1389.32,1.09,0.08,,,,,,
2014-11-20,1388.23,-5.69,-0.41,,,,,,
2014-11-19,1393.92,27.01,1.98,,,,,,
2014-11-18,1366.91,23.69,1.76,,,,,,
2014-11-17,1343.22,-3.68,-0.27,,,,,,
2014-11-14,1346.9,-9.89,-0.73,,,,,,
2014-11-13,1356.79,0.1,0.01,,,,,,
2014-11-12,1356.69,6.4,0.47,,,,,,
2014-11-11,1350.29,13.39,1,,,,,,
2014-11-10,1336.9,1.46,0.11,,,,,,
2014-11-07,1335.44,-3.88,-0.29,,,,,,
2014-11-06,1339.32,-25.91,-1.9,,,,,,
2014-11-05,1365.23,15.88,1.18,,,,,,
2014-11-04,1349.35,-8.18,-0.6,,,,,,
2014-11-03,1357.53,3.09,0.23,,,,,,
2014-10-31,1354.44,12.66,0.94,,,,,,
2014-10-30,1341.78,-21.98,-1.61,,,,,,
2014-10-29,1363.76,-12,-0.87,,,,,,
2014-10-28,1375.76,16.51,1.21,,,,,,
2014-10-27,1359.25,10.8,0.8,,,,,,
2014-10-24,1348.45,-23.37,-1.7,,,,,,
2014-10-23,1371.82,-1.56,-0.11,,,,,,
2014-10-22,1373.38,3.63,0.27,,,,,,
2014-10-21,1369.75,19.49,1.44,,,,,,
2014-10-20,1350.26,15.34,1.15,,,,,,
2014-10-17,1334.92,-39.73,-2.89,,,,,,
2014-10-16,1374.65,8.17,0.6,,,,,,
2014-10-15,1366.48,7.69,0.57,,,,,,
2014-10-14,1358.79,-5.62,-0.41,,,,,,
2014-10-13,1364.41,-20.24,-1.46,,,,,,
